date,region,state,cases,deaths
2020-03-19,Sudeste,MG,29.0,0
2020-03-19,Sudeste,RJ,65.0,2
2020-03-19,Sudeste,SP,286.0,4
2020-03-19,Sul,PR,23.0,0
2020-03-19,Sul,RS,28.0,0
2020-03-19,Sul,SC,20.0,0
2020-03-20,Centro-Oeste,DF,87.0,0
2020-03-20,Centro-Oeste,GO,15.0,0
2020-03-20,Centro-Oeste,MS,9.0,0
2020-03-20,Centro-Oeste,MT,1.0,0
2020-03-20,Nordeste,AL,5.0,0
2020-03-20,Nordeste,BA,33.0,0
2020-03-20,Nordeste,CE,55.0,0
2020-03-20,Nordeste,MA,0.0,0
2020-03-20,Nordeste,PB,1.0,0
2020-03-20,Nordeste,PE,30.0,0
2020-03-20,Nordeste,PI,3.0,0
2020-03-20,Nordeste,RN,1.0,0
2020-03-20,Nordeste,SE,6.0,0
2020-03-20,Norte,AC,7.0,0
2020-03-20,Norte,AM,3.0,0
2020-03-20,Norte,AP,1.0,0
2020-03-20,Norte,PA,2.0,0
2020-03-20,Norte,RO,1.0,0
2020-03-20,Norte,RR,0.0,0
2020-03-20,Norte,TO,1.0,0
2020-03-20,Sudeste,ES,13.0,0
2020-03-20,Sudeste,MG,35.0,0
2020-03-20,Sudeste,RJ,109.0,2
2020-03-20,Sudeste,SP,396.0,9
2020-03-20,Sul,PR,32.0,0
2020-03-20,Sul,RS,37.0,0
2020-03-20,Sul,SC,21.0,0
2020-03-21,Centro-Oeste,DF,100.0,0
2020-03-21,Centro-Oeste,GO,20.0,0
2020-03-21,Centro-Oeste,MS,16.0,0
2020-03-21,Centro-Oeste,MT,2.0,0
2020-03-21,Nordeste,AL,7.0,0
2020-03-21,Nordeste,BA,41.0,0
2020-03-21,Nordeste,CE,68.0,0
2020-03-21,Nordeste,MA,1.0,0
2020-03-21,Nordeste,PB,1.0,0
2020-03-21,Nordeste,PE,30.0,0
2020-03-21,Nordeste,PI,4.0,0
2020-03-21,Nordeste,RN,6.0,0
2020-03-21,Nordeste,SE,10.0,0
2020-03-21,Norte,AC,9.0,0
2020-03-21,Norte,AM,11.0,0
2020-03-21,Norte,AP,1.0,0
2020-03-21,Norte,PA,2.0,0
2020-03-21,Norte,RO,1.0,0
2020-03-21,Norte,RR,0.0,0
2020-03-21,Norte,TO,2.0,0
2020-03-21,Sudeste,ES,26.0,0
2020-03-21,Sudeste,MG,38.0,0
2020-03-21,Sudeste,RJ,119.0,3
2020-03-21,Sudeste,SP,459.0,15
2020-03-21,Sul,PR,43.0,0
2020-03-21,Sul,RS,60.0,0
2020-03-21,Sul,SC,51.0,0
2020-03-22,Centro-Oeste,DF,117.0,0
2020-03-22,Centro-Oeste,GO,21.0,0
2020-03-22,Centro-Oeste,MS,21.0,0
2020-03-22,Centro-Oeste,MT,2.0,0
2020-03-22,Nordeste,AL,7.0,0
2020-03-22,Nordeste,BA,49.0,0
2020-03-22,Nordeste,CE,112.0,0
2020-03-22,Nordeste,MA,2.0,0
2020-03-22,Nordeste,PB,1.0,0
2020-03-22,Nordeste,PE,37.0,0
2020-03-22,Nordeste,PI,4.0,0
2020-03-22,Nordeste,RN,9.0,0
2020-03-22,Nordeste,SE,10.0,0
2020-03-22,Norte,AC,11.0,0
2020-03-22,Norte,AM,26.0,0
2020-03-22,Norte,AP,1.0,0
2020-03-22,Norte,PA,4.0,0
2020-03-22,Norte,RO,3.0,0
2020-03-22,Norte,RR,2.0,0
2020-03-22,Norte,TO,2.0,0
2020-03-22,Sudeste,ES,26.0,0
2020-03-22,Sudeste,MG,83.0,0
2020-03-22,Sudeste,RJ,186.0,3
2020-03-22,Sudeste,SP,631.0,22
2020-03-22,Sul,PR,50.0,0
2020-03-22,Sul,RS,72.0,0
2020-03-22,Sul,SC,57.0,0
2020-03-23,Centro-Oeste,DF,133.0,0
2020-03-23,Centro-Oeste,GO,23.0,0
2020-03-23,Centro-Oeste,MS,21.0,0
2020-03-23,Centro-Oeste,MT,2.0,0
2020-03-23,Nordeste,AL,7.0,0
2020-03-23,Nordeste,BA,63.0,0
2020-03-23,Nordeste,CE,163.0,0
2020-03-23,Nordeste,MA,2.0,0
2020-03-23,Nordeste,PB,2.0,0
2020-03-23,Nordeste,PE,42.0,0
2020-03-23,Nordeste,PI,6.0,0
2020-03-23,Nordeste,RN,13.0,0
2020-03-23,Nordeste,SE,10.0,0
2020-03-23,Norte,AC,11.0,0
2020-03-23,Norte,AM,32.0,0
2020-03-23,Norte,AP,1.0,0
2020-03-23,Norte,PA,5.0,0
2020-03-23,Norte,RO,3.0,0
2020-03-23,Norte,RR,2.0,0
2020-03-23,Norte,TO,5.0,0
2020-03-23,Sudeste,ES,29.0,0
2020-03-23,Sudeste,MG,128.0,0
2020-03-23,Sudeste,RJ,233.0,4
2020-03-23,Sudeste,SP,745.0,30
2020-03-23,Sul,PR,56.0,0
2020-03-23,Sul,RS,86.0,0
2020-03-23,Sul,SC,68.0,0
2020-03-24,Centro-Oeste,DF,160.0,0
2020-03-24,Centro-Oeste,GO,27.0,0
2020-03-24,Centro-Oeste,MS,23.0,0
2020-03-24,Centro-Oeste,MT,7.0,0
2020-03-24,Nordeste,AL,9.0,0
2020-03-24,Nordeste,BA,76.0,0
2020-03-24,Nordeste,CE,182.0,0
2020-03-24,Nordeste,MA,8.0,0
2020-03-24,Nordeste,PB,3.0,0
2020-03-24,Nordeste,PE,42.0,0
2020-03-24,Nordeste,PI,6.0,0
2020-03-24,Nordeste,RN,13.0,0
2020-03-24,Nordeste,SE,15.0,0
2020-03-24,Norte,AC,17.0,0
2020-03-24,Norte,AM,47.0,0
2020-03-24,Norte,AP,1.0,0
2020-03-24,Norte,PA,5.0,0
2020-03-24,Norte,RO,3.0,0
2020-03-24,Norte,RR,2.0,0
2020-03-24,Norte,TO,7.0,0
2020-03-24,Sudeste,ES,33.0,0
2020-03-24,Sudeste,MG,130.0,0
2020-03-24,Sudeste,RJ,305.0,6
2020-03-24,Sudeste,SP,810.0,40
2020-03-24,Sul,PR,65.0,0
2020-03-24,Sul,RS,98.0,0
2020-03-24,Sul,SC,107.0,0
2020-03-25,Centro-Oeste,DF,160.0,0
2020-03-25,Centro-Oeste,GO,29.0,0
2020-03-25,Centro-Oeste,MS,24.0,0
2020-03-25,Centro-Oeste,MT,8.0,0
2020-03-25,Nordeste,AL,11.0,0
2020-03-25,Nordeste,BA,84.0,0
2020-03-25,Nordeste,CE,200.0,0
2020-03-25,Nordeste,MA,8.0,0
2020-03-25,Nordeste,PB,3.0,0
2020-03-25,Nordeste,PE,46.0,1
2020-03-25,Nordeste,PI,8.0,0
2020-03-25,Nordeste,RN,14.0,0
2020-03-25,Nordeste,SE,16.0,0
2020-03-25,Norte,AC,23.0,0
2020-03-25,Norte,AM,54.0,1
2020-03-25,Norte,AP,1.0,0
2020-03-25,Norte,PA,7.0,0
2020-03-25,Norte,RO,5.0,0
2020-03-25,Norte,RR,8.0,0
2020-03-25,Norte,TO,7.0,0
2020-03-25,Sudeste,ES,39.0,0
2020-03-25,Sudeste,MG,133.0,0
2020-03-25,Sudeste,RJ,370.0,6
2020-03-25,Sudeste,SP,862.0,48
2020-03-25,Sul,PR,81.0,0
2020-03-25,Sul,RS,123.0,1
2020-03-25,Sul,SC,109.0,0
2020-03-26,Centro-Oeste,DF,200.0,0
2020-03-26,Centro-Oeste,GO,39.0,1
2020-03-26,Centro-Oeste,MS,25.0,0
2020-03-26,Centro-Oeste,MT,11.0,0
2020-03-26,Nordeste,AL,11.0,0
2020-03-26,Nordeste,BA,104.0,0
2020-03-26,Nordeste,CE,235.0,3
2020-03-26,Nordeste,MA,10.0,0
2020-03-26,Nordeste,PB,5.0,0
2020-03-26,Nordeste,PE,48.0,3
2020-03-26,Nordeste,PI,9.0,0
2020-03-26,Nordeste,RN,19.0,0
2020-03-26,Nordeste,SE,16.0,0
2020-03-26,Norte,AC,24.0,0
2020-03-26,Norte,AM,67.0,1
2020-03-26,Norte,AP,2.0,0
2020-03-26,Norte,PA,13.0,0
2020-03-26,Norte,RO,5.0,0
2020-03-26,Norte,RR,8.0,0
2020-03-26,Norte,TO,7.0,0
2020-03-26,Sudeste,ES,39.0,0
2020-03-26,Sudeste,MG,153.0,0
2020-03-26,Sudeste,RJ,421.0,9
2020-03-26,Sudeste,SP,1052.0,58
2020-03-26,Sul,PR,102.0,0
2020-03-26,Sul,RS,168.0,1
2020-03-26,Sul,SC,122.0,1
2020-03-27,Centro-Oeste,DF,230.0,0
2020-03-27,Centro-Oeste,GO,49.0,1
2020-03-27,Centro-Oeste,MS,28.0,0
2020-03-27,Centro-Oeste,MT,11.0,0
2020-03-27,Nordeste,AL,11.0,0
2020-03-27,Nordeste,BA,115.0,0
2020-03-27,Nordeste,CE,282.0,3
2020-03-27,Nordeste,MA,13.0,0
2020-03-27,Nordeste,PB,9.0,0
2020-03-27,Nordeste,PE,56.0,4
2020-03-27,Nordeste,PI,9.0,0
2020-03-27,Nordeste,RN,28.0,0
2020-03-27,Nordeste,SE,16.0,0
2020-03-27,Norte,AC,25.0,0
2020-03-27,Norte,AM,81.0,1
2020-03-27,Norte,AP,2.0,0
2020-03-27,Norte,PA,13.0,0
2020-03-27,Norte,RO,6.0,0
2020-03-27,Norte,RR,10.0,0
2020-03-27,Norte,TO,8.0,0
2020-03-27,Sudeste,ES,47.0,0
2020-03-27,Sudeste,MG,189.0,0
2020-03-27,Sudeste,RJ,493.0,10
2020-03-27,Sudeste,SP,1223.0,68
2020-03-27,Sul,PR,119.0,2
2020-03-27,Sul,RS,195.0,2
2020-03-27,Sul,SC,149.0,1
2020-03-28,Centro-Oeste,DF,260.0,0
2020-03-28,Centro-Oeste,GO,56.0,1
2020-03-28,Centro-Oeste,MS,31.0,0
2020-03-28,Centro-Oeste,MT,13.0,0
2020-03-28,Nordeste,AL,14.0,0
2020-03-28,Nordeste,BA,127.0,0
2020-03-28,Nordeste,CE,314.0,4
2020-03-28,Nordeste,MA,14.0,0
2020-03-28,Nordeste,PB,14.0,0
2020-03-28,Nordeste,PE,68.0,5
2020-03-28,Nordeste,PI,11.0,1
2020-03-28,Nordeste,RN,45.0,0
2020-03-28,Nordeste,SE,16.0,0
2020-03-28,Norte,AC,25.0,0
2020-03-28,Norte,AM,111.0,1
2020-03-28,Norte,AP,4.0,0
2020-03-28,Norte,PA,17.0,0
2020-03-28,Norte,RO,6.0,0
2020-03-28,Norte,RR,12.0,0
2020-03-28,Norte,TO,9.0,0
2020-03-28,Sudeste,ES,53.0,0
2020-03-28,Sudeste,MG,205.0,0
2020-03-28,Sudeste,RJ,558.0,13
2020-03-28,Sudeste,SP,1406.0,84
2020-03-28,Sul,PR,133.0,2
2020-03-28,Sul,RS,197.0,2
2020-03-28,Sul,SC,184.0,1
2020-03-29,Centro-Oeste,DF,289.0,1
2020-03-29,Centro-Oeste,GO,58.0,1
2020-03-29,Centro-Oeste,MS,36.0,0
2020-03-29,Centro-Oeste,MT,16.0,0
2020-03-29,Nordeste,AL,17.0,0
2020-03-29,Nordeste,BA,154.0,1
2020-03-29,Nordeste,CE,348.0,5
2020-03-29,Nordeste,MA,16.0,0
2020-03-29,Nordeste,PB,14.0,0
2020-03-29,Nordeste,PE,73.0,5
2020-03-29,Nordeste,PI,14.0,1
2020-03-29,Nordeste,RN,68.0,1
2020-03-29,Nordeste,SE,16.0,0
2020-03-29,Norte,AC,34.0,0
2020-03-29,Norte,AM,140.0,1
2020-03-29,Norte,AP,4.0,0
2020-03-29,Norte,PA,18.0,0
2020-03-29,Norte,RO,6.0,0
2020-03-29,Norte,RR,16.0,0
2020-03-29,Norte,TO,9.0,0
2020-03-29,Sudeste,ES,60.0,0
2020-03-29,Sudeste,MG,231.0,0
2020-03-29,Sudeste,RJ,600.0,17
2020-03-29,Sudeste,SP,1451.0,98
2020-03-29,Sul,PR,148.0,2
2020-03-29,Sul,RS,226.0,2
2020-03-29,Sul,SC,194.0,1
2020-03-30,Centro-Oeste,DF,312.0,1
2020-03-30,Centro-Oeste,GO,61.0,1
2020-03-30,Centro-Oeste,MS,44.0,0
2020-03-30,Centro-Oeste,MT,18.0,0
2020-03-30,Nordeste,AL,17.0,0
2020-03-30,Nordeste,BA,176.0,1
2020-03-30,Nordeste,CE,372.0,5
2020-03-30,Nordeste,MA,23.0,1
2020-03-30,Nordeste,PB,15.0,0
2020-03-30,Nordeste,PE,78.0,6
2020-03-30,Nordeste,PI,16.0,3
2020-03-30,Nordeste,RN,77.0,1
2020-03-30,Nordeste,SE,16.0,0
2020-03-30,Norte,AC,42.0,0
2020-03-30,Norte,AM,151.0,1
2020-03-30,Norte,AP,8.0,0
2020-03-30,Norte,PA,21.0,0
2020-03-30,Norte,RO,6.0,0
2020-03-30,Norte,RR,16.0,0
2020-03-30,Norte,TO,10.0,0
2020-03-30,Sudeste,ES,72.0,0
2020-03-30,Sudeste,MG,261.0,1
2020-03-30,Sudeste,RJ,657.0,18
2020-03-30,Sudeste,SP,1517.0,113
2020-03-30,Sul,PR,155.0,3
2020-03-30,Sul,RS,241.0,3
2020-03-30,Sul,SC,197.0,1
2020-03-31,Centro-Oeste,DF,332.0,3
2020-03-31,Centro-Oeste,GO,65.0,1
2020-03-31,Centro-Oeste,MS,48.0,1
2020-03-31,Centro-Oeste,MT,25.0,0
2020-03-31,Nordeste,AL,18.0,1
2020-03-31,Nordeste,BA,213.0,2
2020-03-31,Nordeste,CE,390.0,7
2020-03-31,Nordeste,MA,31.0,1
2020-03-31,Nordeste,PB,17.0,0
2020-03-31,Nordeste,PE,87.0,6
2020-03-31,Nordeste,PI,18.0,4
2020-03-31,Nordeste,RN,82.0,1
2020-03-31,Nordeste,SE,19.0,0
2020-03-31,Norte,AC,42.0,0
2020-03-31,Norte,AM,175.0,3
2020-03-31,Norte,AP,10.0,0
2020-03-31,Norte,PA,32.0,0
2020-03-31,Norte,RO,8.0,1
2020-03-31,Norte,RR,16.0,0
2020-03-31,Norte,TO,11.0,0
2020-03-31,Sudeste,ES,84.0,0
2020-03-31,Sudeste,MG,275.0,2
2020-03-31,Sudeste,RJ,708.0,23
2020-03-31,Sudeste,SP,2339.0,136
2020-03-31,Sul,PR,179.0,3
2020-03-31,Sul,RS,274.0,4
2020-03-31,Sul,SC,219.0,2
2020-04-01,Centro-Oeste,DF,355.0,3
2020-04-01,Centro-Oeste,GO,71.0,1
2020-04-01,Centro-Oeste,MS,51.0,1
2020-04-01,Centro-Oeste,MT,27.0,0
2020-04-01,Nordeste,AL,18.0,1
2020-04-01,Nordeste,BA,246.0,2
2020-04-01,Nordeste,CE,444.0,8
2020-04-01,Nordeste,MA,52.0,1
2020-04-01,Nordeste,PB,20.0,1
2020-04-01,Nordeste,PE,95.0,8
2020-04-01,Nordeste,PI,18.0,4
2020-04-01,Nordeste,RN,92.0,2
2020-04-01,Nordeste,SE,20.0,0
2020-04-01,Norte,AC,43.0,0
2020-04-01,Norte,AM,200.0,3
2020-04-01,Norte,AP,11.0,0
2020-04-01,Norte,PA,40.0,1
2020-04-01,Norte,RO,9.0,1
2020-04-01,Norte,RR,22.0,0
2020-04-01,Norte,TO,12.0,0
2020-04-01,Sudeste,ES,96.0,0
2020-04-01,Sudeste,MG,314.0,3
2020-04-01,Sudeste,RJ,832.0,28
2020-04-01,Sudeste,SP,2981.0,164
2020-04-01,Sul,PR,224.0,3
2020-04-01,Sul,RS,306.0,4
2020-04-01,Sul,SC,235.0,2
2020-04-02,Centro-Oeste,DF,370.0,4
2020-04-02,Centro-Oeste,GO,73.0,1
2020-04-02,Centro-Oeste,MS,53.0,1
2020-04-02,Centro-Oeste,MT,36.0,0
2020-04-02,Nordeste,AL,18.0,1
2020-04-02,Nordeste,BA,267.0,3
2020-04-02,Nordeste,CE,550.0,20
2020-04-02,Nordeste,MA,71.0,1
2020-04-02,Nordeste,PB,21.0,1
2020-04-02,Nordeste,PE,106.0,9
2020-04-02,Nordeste,PI,19.0,4
2020-04-02,Nordeste,RN,105.0,2
2020-04-02,Nordeste,SE,23.0,2
2020-04-02,Norte,AC,43.0,0
2020-04-02,Norte,AM,229.0,3
2020-04-02,Norte,AP,11.0,0
2020-04-02,Norte,PA,46.0,1
2020-04-02,Norte,RO,10.0,1
2020-04-02,Norte,RR,26.0,0
2020-04-02,Norte,TO,12.0,0
2020-04-02,Sudeste,ES,120.0,1
2020-04-02,Sudeste,MG,370.0,4
2020-04-02,Sudeste,RJ,992.0,41
2020-04-02,Sudeste,SP,3506.0,188
2020-04-02,Sul,PR,252.0,4
2020-04-02,Sul,RS,334.0,5
2020-04-02,Sul,SC,247.0,2
2020-04-03,Centro-Oeste,DF,402.0,5
2020-04-03,Centro-Oeste,GO,88.0,2
2020-04-03,Centro-Oeste,MS,60.0,1
2020-04-03,Centro-Oeste,MT,44.0,1
2020-04-03,Nordeste,AL,22.0,2
2020-04-03,Nordeste,BA,282.0,5
2020-04-03,Nordeste,CE,627.0,22
2020-04-03,Nordeste,MA,81.0,1
2020-04-03,Nordeste,PB,29.0,1
2020-04-03,Nordeste,PE,136.0,10
2020-04-03,Nordeste,PI,21.0,4
2020-04-03,Nordeste,RN,176.0,4
2020-04-03,Nordeste,SE,25.0,2
2020-04-03,Norte,AC,46.0,0
2020-04-03,Norte,AM,260.0,7
2020-04-03,Norte,AP,19.0,0
2020-04-03,Norte,PA,50.0,1
2020-04-03,Norte,RO,10.0,1
2020-04-03,Norte,RR,30.0,0
2020-04-03,Norte,TO,12.0,0
2020-04-03,Sudeste,ES,139.0,4
2020-04-03,Sudeste,MG,397.0,6
2020-04-03,Sudeste,RJ,1074.0,47
2020-04-03,Sudeste,SP,4048.0,219
2020-04-03,Sul,PR,301.0,4
2020-04-03,Sul,RS,396.0,5
2020-04-03,Sul,SC,281.0,5
2020-04-04,Centro-Oeste,DF,454.0,7
2020-04-04,Centro-Oeste,GO,103.0,2
2020-04-04,Centro-Oeste,MS,62.0,1
2020-04-04,Centro-Oeste,MT,56.0,1
2020-04-04,Nordeste,AL,23.0,2
2020-04-04,Nordeste,BA,332.0,7
2020-04-04,Nordeste,CE,730.0,22
2020-04-04,Nordeste,MA,88.0,1
2020-04-04,Nordeste,PB,32.0,2
2020-04-04,Nordeste,PE,176.0,14
2020-04-04,Nordeste,PI,22.0,4
2020-04-04,Nordeste,RN,212.0,5
2020-04-04,Nordeste,SE,27.0,2
2020-04-04,Norte,AC,46.0,0
2020-04-04,Norte,AM,311.0,12
2020-04-04,Norte,AP,28.0,1
2020-04-04,Norte,PA,80.0,1
2020-04-04,Norte,RO,11.0,1
2020-04-04,Norte,RR,37.0,1
2020-04-04,Norte,TO,14.0,0
2020-04-04,Sudeste,ES,153.0,5
2020-04-04,Sudeste,MG,430.0,6
2020-04-04,Sudeste,RJ,1246.0,58
2020-04-04,Sudeste,SP,4466.0,260
2020-04-04,Sul,PR,395.0,6
2020-04-04,Sul,RS,410.0,6
2020-04-04,Sul,SC,334.0,5
2020-04-05,Centro-Oeste,DF,468.0,7
2020-04-05,Centro-Oeste,GO,115.0,3
2020-04-05,Centro-Oeste,MS,65.0,1
2020-04-05,Centro-Oeste,MT,60.0,1
2020-04-05,Nordeste,AL,28.0,2
2020-04-05,Nordeste,BA,401.0,9
2020-04-05,Nordeste,CE,823.0,26
2020-04-05,Nordeste,MA,96.0,2
2020-04-05,Nordeste,PB,34.0,4
2020-04-05,Nordeste,PE,201.0,21
2020-04-05,Nordeste,PI,23.0,4
2020-04-05,Nordeste,RN,242.0,7
2020-04-05,Nordeste,SE,32.0,3
2020-04-05,Norte,AC,48.0,0
2020-04-05,Norte,AM,417.0,14
2020-04-05,Norte,AP,29.0,2
2020-04-05,Norte,PA,86.0,1
2020-04-05,Norte,RO,12.0,1
2020-04-05,Norte,RR,42.0,1
2020-04-05,Norte,TO,17.0,0
2020-04-05,Sudeste,ES,166.0,6
2020-04-05,Sudeste,MG,498.0,6
2020-04-05,Sudeste,RJ,1394.0,64
2020-04-05,Sudeste,SP,4620.0,275
2020-04-05,Sul,PR,438.0,9
2020-04-05,Sul,RS,418.0,7
2020-04-05,Sul,SC,357.0,10
2020-04-06,Centro-Oeste,DF,473.0,10
2020-04-06,Centro-Oeste,GO,119.0,5
2020-04-06,Centro-Oeste,MS,66.0,1
2020-04-06,Centro-Oeste,MT,76.0,1
2020-04-06,Nordeste,AL,31.0,2
2020-04-06,Nordeste,BA,431.0,10
2020-04-06,Nordeste,CE,1013.0,29
2020-04-06,Nordeste,MA,133.0,2
2020-04-06,Nordeste,PB,35.0,4
2020-04-06,Nordeste,PE,223.0,30
2020-04-06,Nordeste,PI,23.0,4
2020-04-06,Nordeste,RN,246.0,7
2020-04-06,Nordeste,SE,32.0,4
2020-04-06,Norte,AC,50.0,0
2020-04-06,Norte,AM,532.0,19
2020-04-06,Norte,AP,34.0,2
2020-04-06,Norte,PA,102.0,3
2020-04-06,Norte,RO,14.0,1
2020-04-06,Norte,RR,42.0,1
2020-04-06,Norte,TO,17.0,0
2020-04-06,Sudeste,ES,194.0,6
2020-04-06,Sudeste,MG,525.0,9
2020-04-06,Sudeste,RJ,1461.0,71
2020-04-06,Sudeste,SP,4866.0,304
2020-04-06,Sul,PR,458.0,11
2020-04-06,Sul,RS,481.0,7
2020-04-06,Sul,SC,379.0,10
2020-04-07,Centro-Oeste,DF,492.0,12
2020-04-07,Centro-Oeste,GO,133.0,5
2020-04-07,Centro-Oeste,MS,80.0,2
2020-04-07,Centro-Oeste,MT,78.0,1
2020-04-07,Nordeste,AL,32.0,2
2020-04-07,Nordeste,BA,456.0,12
2020-04-07,Nordeste,CE,1051.0,31
2020-04-07,Nordeste,MA,172.0,4
2020-04-07,Nordeste,PB,36.0,4
2020-04-07,Nordeste,PE,352.0,34
2020-04-07,Nordeste,PI,28.0,4
2020-04-07,Nordeste,RN,254.0,8
2020-04-07,Nordeste,SE,36.0,4
2020-04-07,Norte,AC,50.0,1
2020-04-07,Norte,AM,636.0,23
2020-04-07,Norte,AP,48.0,2
2020-04-07,Norte,PA,138.0,5
2020-04-07,Norte,RO,18.0,1
2020-04-07,Norte,RR,42.0,1
2020-04-07,Norte,TO,19.0,0
2020-04-07,Sudeste,ES,209.0,6
2020-04-07,Sudeste,MG,559.0,11
2020-04-07,Sudeste,RJ,1688.0,89
2020-04-07,Sudeste,SP,5682.0,371
2020-04-07,Sul,PR,503.0,15
2020-04-07,Sul,RS,508.0,8
2020-04-07,Sul,SC,417.0,11
2020-04-08,Centro-Oeste,DF,509.0,12
2020-04-08,Centro-Oeste,GO,158.0,7
2020-04-08,Centro-Oeste,MS,85.0,2
2020-04-08,Centro-Oeste,MT,90.0,1
2020-04-08,Nordeste,AL,37.0,2
2020-04-08,Nordeste,BA,497.0,15
2020-04-08,Nordeste,CE,1291.0,43
2020-04-08,Nordeste,MA,230.0,11
2020-04-08,Nordeste,PB,41.0,4
2020-04-08,Nordeste,PE,401.0,46
2020-04-08,Nordeste,PI,31.0,5
2020-04-08,Nordeste,RN,261.0,11
2020-04-08,Nordeste,SE,36.0,4
2020-04-08,Norte,AC,54.0,2
2020-04-08,Norte,AM,804.0,30
2020-04-08,Norte,AP,107.0,2
2020-04-08,Norte,PA,167.0,6
2020-04-08,Norte,RO,18.0,1
2020-04-08,Norte,RR,49.0,1
2020-04-08,Norte,TO,23.0,0
2020-04-08,Sudeste,ES,227.0,6
2020-04-08,Sudeste,MG,614.0,14
2020-04-08,Sudeste,RJ,1938.0,106
2020-04-08,Sudeste,SP,6708.0,428
2020-04-08,Sul,PR,539.0,17
2020-04-08,Sul,RS,555.0,9
2020-04-08,Sul,SC,457.0,15
2020-04-09,Centro-Oeste,DF,527.0,13
2020-04-09,Centro-Oeste,GO,179.0,7
2020-04-09,Centro-Oeste,MS,89.0,2
2020-04-09,Centro-Oeste,MT,108.0,2
2020-04-09,Nordeste,AL,37.0,3
2020-04-09,Nordeste,BA,559.0,19
2020-04-09,Nordeste,CE,1425.0,55
2020-04-09,Nordeste,MA,273.0,12
2020-04-09,Nordeste,PB,55.0,7
2020-04-09,Nordeste,PE,555.0,56
2020-04-09,Nordeste,PI,38.0,6
2020-04-09,Nordeste,RN,261.0,11
2020-04-09,Nordeste,SE,39.0,4
2020-04-09,Norte,AC,62.0,2
2020-04-09,Norte,AM,899.0,40
2020-04-09,Norte,AP,128.0,2
2020-04-09,Norte,PA,168.0,7
2020-04-09,Norte,RO,28.0,2
2020-04-09,Norte,RR,52.0,1
2020-04-09,Norte,TO,23.0,0
2020-04-09,Sudeste,ES,273.0,6
2020-04-09,Sudeste,MG,655.0,15
2020-04-09,Sudeste,RJ,2216.0,122
2020-04-09,Sudeste,SP,7480.0,496
2020-04-09,Sul,PR,609.0,22
2020-04-09,Sul,RS,618.0,12
2020-04-09,Sul,SC,501.0,17
2020-04-10,Centro-Oeste,DF,555.0,14
2020-04-10,Centro-Oeste,GO,191.0,8
2020-04-10,Centro-Oeste,MS,97.0,2
2020-04-10,Centro-Oeste,MT,112.0,2
2020-04-10,Nordeste,AL,45.0,3
2020-04-10,Nordeste,BA,604.0,19
2020-04-10,Nordeste,CE,1478.0,58
2020-04-10,Nordeste,MA,293.0,16
2020-04-10,Nordeste,PB,79.0,11
2020-04-10,Nordeste,PE,684.0,65
2020-04-10,Nordeste,PI,40.0,7
2020-04-10,Nordeste,RN,263.0,11
2020-04-10,Nordeste,SE,42.0,4
2020-04-10,Norte,AC,70.0,2
2020-04-10,Norte,AM,981.0,50
2020-04-10,Norte,AP,166.0,2
2020-04-10,Norte,PA,170.0,9
2020-04-10,Norte,RO,32.0,2
2020-04-10,Norte,RR,63.0,3
2020-04-10,Norte,TO,23.0,0
2020-04-10,Sudeste,ES,300.0,7
2020-04-10,Sudeste,MG,698.0,17
2020-04-10,Sudeste,RJ,2464.0,147
2020-04-10,Sudeste,SP,8216.0,540
2020-04-10,Sul,PR,643.0,25
2020-04-10,Sul,RS,636.0,14
2020-04-10,Sul,SC,693.0,18
2020-04-11,Centro-Oeste,DF,579.0,14
2020-04-11,Centro-Oeste,GO,209.0,10
2020-04-11,Centro-Oeste,MS,100.0,2
2020-04-11,Centro-Oeste,MT,121.0,3
2020-04-11,Nordeste,AL,48.0,3
2020-04-11,Nordeste,BA,635.0,21
2020-04-11,Nordeste,CE,1582.0,67
2020-04-11,Nordeste,MA,344.0,21
2020-04-11,Nordeste,PB,85.0,11
2020-04-11,Nordeste,PE,816.0,72
2020-04-11,Nordeste,PI,41.0,7
2020-04-11,Nordeste,RN,289.0,13
2020-04-11,Nordeste,SE,42.0,4
2020-04-11,Norte,AC,72.0,2
2020-04-11,Norte,AM,1050.0,53
2020-04-11,Norte,AP,193.0,3
2020-04-11,Norte,PA,217.0,10
2020-04-11,Norte,RO,33.0,2
2020-04-11,Norte,RR,75.0,3
2020-04-11,Norte,TO,23.0,0
2020-04-11,Sudeste,ES,349.0,9
2020-04-11,Sudeste,MG,750.0,17
2020-04-11,Sudeste,RJ,2607.0,155
2020-04-11,Sudeste,SP,8419.0,560
2020-04-11,Sul,PR,676.0,26
2020-04-11,Sul,RS,640.0,15
2020-04-11,Sul,SC,732.0,21
2020-04-12,Centro-Oeste,DF,614.0,14
2020-04-12,Centro-Oeste,GO,229.0,14
2020-04-12,Centro-Oeste,MS,101.0,2
2020-04-12,Centro-Oeste,MT,123.0,3
2020-04-12,Nordeste,AL,48.0,3
2020-04-12,Nordeste,BA,673.0,21
2020-04-12,Nordeste,CE,1676.0,74
2020-04-12,Nordeste,MA,398.0,24
2020-04-12,Nordeste,PB,101.0,13
2020-04-12,Nordeste,PE,960.0,85
2020-04-12,Nordeste,PI,44.0,7
2020-04-12,Nordeste,RN,302.0,15
2020-04-12,Nordeste,SE,44.0,4
2020-04-12,Norte,AC,77.0,2
